-0.65988,-0.85773,-0.23477
0.22491,-0.31189,-0.75195
-1.39,-0.67598,0.14514
1.3151,-1.456,0.56862
0.33226,-1.33,-1.1116
-0.69214,0.82681,-1.8478
-0.42314,1.3383,0.89492
0.24153,-0.59175,0.52255
-1.6898,0.38078,0.30248
1.2386,-1.1597,0.56245
0.13358,-0.40845,-0.96565
-1.7306,-0.65239,0.70062
-0.13139,1.683,1.5131
-0.037865,-0.3564,-0.12744
0.019568,0.31177,0.048368
-1.1443,-0.10338,0.19748
-0.69901,0.013157,0.46305
-0.70549,-0.41205,-0.60233
-0.15755,-0.31394,-1.4316
0.070724,-0.24191,0.20721
-0.56966,-0.41777,0.75522
-1.1396,0.77266,-0.25588
-0.073791,0.0017171,-1.0685
3.4369,0.52654,0.71408
-0.68989,0.012702,0.83403
1.3667,0.21282,-2.2767
-0.20524,0.87959,0.7445
1.4564,-1.7253,-0.29683
-0.89764,-0.15495,-1.045
1.3403,-0.47661,-1.9348
-0.23905,0.27407,-1.6044
0.14467,-0.36985,0.23564
1.3018,1.8326,-0.19435
0.41688,0.48458,-0.30954
-0.80335,-2.3682,-1.0591
1.2916,0.21609,-0.15282
-0.48161,-1.2242,0.67589
-0.5553,-1.4426,1.4727
0.48805,0.08615,-0.030881
-0.68372,-0.25742,2.4277
0.77107,0.91626,-0.13474
0.037538,1.1131,1.7891
-0.99651,-0.78305,-3.1081
-1.1094,0.66606,0.30893
0.14934,0.10827,0.41253
-0.43719,-1.4957,-0.39004
0.50342,-0.90832,0.027602
-1.1828,0.55275,1.1113
-1.2511,0.097619,0.28229
1.1733,0.22598,-0.40962
0.63295,0.16649,0.17875
0.34594,0.14714,1.1713
0.78006,-0.27898,0.065563
0.094,2.3572,-1.0685
-1.498,-0.16926,0.59789
-0.49462,-0.94374,0.613
2.2056,-0.16363,-0.25046
-0.2009,0.001345,1.1253
0.019914,0.63666,1.9774
-0.16506,1.252,0.18505
-0.75473,0.093114,-0.23101
-1.2645,0.068559,-0.33577
0.87261,-0.50195,0.298
-3.0177,0.064625,-0.48174
-0.13084,0.72614,-1.2126
1.1228,-0.67731,1.1743
-0.20012,-0.8075,-0.80081
-0.5486,0.62472,-0.74495
0.67978,-0.010763,2.0527
0.32482,-0.41977,-1.9292
-1.048,-0.34017,1.2854
0.50855,-0.41421,0.86587
-0.042792,-0.20751,0.77865
0.32878,0.013626,0.99509
-1.3341,-0.81389,-1.6023
-0.23636,0.80715,0.10231
0.16495,0.31824,1.6039
0.39387,0.23071,-0.27356
-0.29355,0.51835,-1.0594
-0.57333,-0.31461,0.04554
-0.098824,-0.25992,0.21257
0.39256,1.7687,-0.96772
-0.86664,2.5937,0.46553
0.9529,0.11096,0.83385
-0.090508,1.199,1.502
-0.8994,-0.12089,0.78878
0.0097595,-1.0463,0.30897
-1.255,-0.2964,1.9398
0.32658,2.1384,0.65209
0.41912,1.0396,1.3667
0.34969,0.26937,0.051867
0.85457,0.51923,0.87842
0.051381,-1.3364,-1.098
1.0355,-0.88617,0.29565
1.1209,0.32816,-1.5986
0.40575,0.51696,-1.3618
-0.33973,-1.0625,0.28588
-1.7471,-0.52867,0.45195
0.11461,-1.6915,-1.8056
1.1825,0.54206,1.5845
0.36186,-0.2071,0.67501
-1.0027,-0.33311,0.74726
-0.55261,0.74546,-1.5992
0.23571,-1.0386,0.56769
0.51145,-1.7935,0.65887
-0.11056,-0.86898,0.99298
0.89478,1.3824,0.58995
-0.49624,-0.55621,-0.57215
1.312,-1.0231,0.32826
-0.52122,0.16073,0.51295
0.56632,-0.62066,-0.22476
0.25243,0.2663,-0.29806
-0.48647,-1.5672,-0.10121
0.77588,0.73414,-0.7923
2.4706,0.20773,0.70813
0.60536,1.7567,0.054764
0.22543,-0.3862,-0.7112
-0.076382,-0.89344,0.36889
-3.0847,0.52405,-0.061103
1.1221,0.98712,0.098802
0.68434,0.016199,0.22712
0.20794,-0.96976,0.72036
2.911,0.55367,-0.14767
3.4897,-0.22938,0.5615
-1.0696,0.23297,0.62595
1.2288,-1.309,0.97453
-0.34941,0.41884,1.2676
-1.2246,-0.50375,-0.04108
0.6975,-1.3114,-0.12825
-0.91224,-0.77991,-1.2289
0.056315,-0.29843,0.1729
2.4317,0.46615,1.0325
1.5872,0.48649,-1.2446
-0.34436,0.39653,0.22378
-0.40931,-1.0087,-0.26026
0.26176,-0.95281,-0.048998
-0.42474,0.49841,0.3449
1.9895,1.6817,-0.94373
-0.12025,0.062769,-1.4203
0.68919,0.3767,0.047366
-0.2101,-0.60384,0.93831
-2.3155,-1.105,0.36514
-0.48554,0.55352,0.13639
0.51078,-0.93182,0.11336
-1.4087,0.25312,0.62743
1.3849,1.6007,0.70309
-0.11387,-0.21041,1.2842
2.1246,-0.56068,-0.14935
-0.063381,0.76101,0.59389
-0.56921,0.049515,0.76592
0.40137,-1.372,2.9214
-0.76038,-0.17927,-0.75685
1.076,-1.7496,0.79613
0.63841,-0.74733,-0.32012
0.10564,1.1346,-0.26673
1.8627,0.14447,-1.4942
0.51865,0.54099,0.13507
0.53329,0.28258,-1.5164
-1.1218,0.12701,1.0024
0.73658,-0.60886,-1.5153
0.18886,-0.62009,-0.70906
-0.85376,-0.0089012,1.315
-0.2441,0.19716,0.18096
0.3146,-0.881,0.55286
0.95877,0.78591,-0.10526
-1.1208,-0.2787,2.0112
1.3021,-0.57936,0.53616
-0.058353,0.41254,-2.5072
-1.1562,-1.5322,0.49823
1.3297,-0.70786,0.51598
-2.2494,-1.0941,0.11767
-0.93529,-1.1967,0.23018
-0.20715,0.15801,0.75688
-1.3135,-0.73762,2.358
-0.29844,-1.3198,0.52119
0.081199,1.2187,-1.0908
0.53672,-0.32472,-0.2605
0.9185,1.6038,0.95304
0.50172,-1.0418,0.0048193
-0.91286,-0.30692,1.004
0.35751,2.5212,1.4445
-0.72537,-1.3833,-0.5132
0.60419,0.68139,0.91035
-0.57829,-0.96373,-0.15729
0.61243,-1.3806,0.065816
1.2975,-0.21333,-0.62766
0.74382,0.30684,-0.6097
-2.5826,0.44481,-0.15807
0.097143,-1.2737,-0.43103
0.87716,0.59314,-0.57861
-0.051336,0.12671,-1.0724
-1.371,0.47885,-0.94351
-0.33451,-0.11732,-0.32338
0.88385,0.73913,0.51447
-0.30994,-0.22053,-2.9861
0.67596,0.60799,-1.9989
0.22396,0.74795,1.216
-1.6833,1.4534,-2.076
-1.0052,0.75721,0.022087
-1.0221,-2.9269,0.39445
0.10906,-1.1357,-0.36272
0.39682,0.1612,1.26
0.44044,0.87287,-1.1315
1.2867,-0.29398,-1.0829
-1.8782,-0.53598,-0.45841
-0.027371,0.51587,0.2491
0.75262,0.27898,1.061
1.1705,-0.56878,-1.8793
-0.32665,1.986,-1.6708
1.5136,-1.7576,-1.5843
-1.1761,-0.31386,-0.68888
0.91946,2.5168,-0.9975
-0.8096,-0.45829,-0.3021
-0.18754,-1.1748,-0.1544
-1.2757,-0.25557,1.152
-1.0549,0.039185,-0.84414
-0.13296,-0.2424,-0.44754
-0.43133,0.31547,1.0924
0.25439,-0.22645,-0.93273
1.1487,1.228,-0.73
-0.22116,1.1958,0.1039
0.99969,-0.13247,-0.44573
2.0328,-1.7044,1.5221
1.5638,0.0063091,-1.641
0.37105,-0.097004,-1.368
-1.5517,0.78659,-1.3968
-0.90961,-2.6605,-1.5304
2.0985,-0.14418,-0.65547
-0.38259,1.412,-1.1292
0.18748,-0.53483,-0.93236
-2.1985,-0.9787,0.19564
0.80909,-0.10935,0.20251
1.1837,-0.061623,0.096402
0.99067,0.72637,-0.23673
-0.046237,-0.64272,1.7192
-0.62474,-0.22127,-0.32565
0.59104,-0.19765,2.4682
0.1043,0.63719,-0.6756
-1.1392,-1.8688,0.12858
1.1366,0.2598,-1.4569
0.17523,-0.5128,0.94595
0.17257,0.20726,2.7483
-1.3383,0.63188,0.54955
0.565,-0.26249,0.16373
1.3747,-1.2932,-0.63945
1.0759,0.7173,-0.43347
2.6153,1.3734,-0.85451
-0.98468,0.49309,0.21545
1.3403,-0.94689,0.47647
-1.1927,0.57653,-0.96734
0.82053,0.81049,1.8491
1.3443,2.0998,-0.66186
-0.43501,-1.3891,1.1005
0.42312,-0.37504,0.43228
1.0788,-0.14834,0.071341
-1.403,-2.0243,-1.2263
2.2217,-0.50672,-0.49518
-1.1437,-0.8495,0.70202
-0.12057,-0.064259,-1.3395
-1.0098,0.29884,0.2496
0.7735,0.60565,-0.53835
0.34101,0.8236,0.10725
1.3702,0.90167,0.96802
-0.92999,0.047715,-1.0049
-0.69674,0.13666,0.63426
0.26028,-0.2721,-0.40512
-0.065987,-0.06418,-1.0477
-0.64484,-0.1618,-0.79822
1.2329,0.078214,-1.0821
1.0865,-0.60888,-0.87176
1.9653,-2.3418,-1.2252
-0.63634,0.03755,0.034603
-2.1485,0.48113,0.20153
-0.90495,-1.3416,-0.68573
1.3311,-0.11405,-1.5207
0.70075,1.2718,-0.097433
1.0197,1.0361,1.1078
0.17553,-1.1125,-2.3855
0.69792,1.5765,0.54332
-0.65094,0.80982,-1.2008
0.83195,-0.12478,-0.54923
-0.53527,-1.7053,0.027362
0.77756,-0.54718,0.13711
-0.26895,0.83871,-0.27565
1.3103,-1.6802,0.015572
-0.32643,-0.68399,0.18211
-0.39033,0.076735,0.51505
-0.95593,-0.60817,1.5089
1.5128,1.1472,0.70569
-1.4675,-0.53749,-0.90444
-0.32275,-0.80493,-0.53525
-1.2881,-1.4113,-0.77774
-0.72594,-0.40187,1.6825
0.06958,2.2492,-0.13402
-2.1245,0.92701,1.1473
0.74898,1.0989,-1.2484
0.29651,-0.85638,-1.2986
1.193,0.98661,0.71871
0.62484,-0.92284,1.5983
-1.5212,0.38571,0.87707
-0.64919,-0.22946,-0.32915
0.51725,-2.0743,-0.91799
0.58946,-0.99009,-1.1749
-0.40403,2.2851,-0.13011
0.46969,-1.9955,-0.90773
1.5078,0.87237,-0.79869
-0.3267,0.15773,0.15897
0.96699,0.76494,-0.43951
0.66464,1.0344,0.079613
-0.52671,1.0621,-0.7178
-1.3729,1.1401,-0.60367
-0.37859,1.0553,-1.3739
-1.7156,0.88589,-1.0216
-1.1548,-0.86559,0.19161
-0.58475,0.79378,0.021334
-1.0427,-0.84647,-1.1998
0.45056,-1.1302,-1.3963
-0.40794,1.0848,0.36239
-0.32132,1.6944,0.43653
0.89378,-0.71619,1.7188
-1.5192,-0.54893,2.1675
0.05953,0.74873,-1.1032
-0.012198,-0.49761,0.6311
-0.19734,0.3351,-1.0367
1.4896,-0.99272,-0.86062
-0.76461,1.674,-1.3075
-0.75784,0.62457,0.034875
1.2432,-0.89633,-1.8271
1.0544,-0.532,-0.9212
0.071583,-0.82088,-0.1982
-0.20824,-0.20294,-0.55562
1.2649,0.40678,1.0737
-1.0736,0.3072,-1.2692
-1.7414,0.72896,0.28979
0.44514,1.1609,-0.21808
0.35845,-1.0855,-0.3082
-1.785,-0.51498,-0.16746
-1.1836,-0.64965,1.5557
-1.4304,0.55846,-1.9302
0.92353,-1.4994,-1.5812
-0.89783,-0.14532,0.38804
0.66539,0.85397,0.76868
-0.33247,-1.2582,1.1383
-1.0759,-1.3981,0.67423
0.0074569,1.1351,-2.2888
1.759,-0.038563,-1.402
1.871,-1.5477,1.1078
-1.2891,0.71708,-1.3603
0.56899,1.5255,1.3697
0.23243,-0.4407,2.0873
1.8867,-2.495,0.95636
-0.90845,-1.7718,-1.4897
-0.30213,0.38335,0.078201
-1.4417,0.20769,2.2069
-1.6957,-1.1141,-0.70685
0.68759,-0.35782,1.2646
0.46682,0.8918,-0.30081
-0.099718,0.83207,-1.8747
-0.091741,-0.70257,-0.75971
-1.6358,-0.5149,0.28192
0.49366,0.30503,-0.093936
-0.20345,1.7941,-0.069494
0.81225,0.17059,-0.36939
1.0248,0.31664,0.6308
1.0649,-0.03559,-1.533
0.54906,0.42086,-1.1509
-1.3762,1.9012,-0.23114
-1.5563,0.57962,1.3083
1.4464,-0.2199,0.71258
0.52704,1.3351,0.59562
0.13234,-1.0339,0.18098
-0.83874,-0.6932,0.95011
0.34969,0.012117,-1.0366
0.87136,-1.4706,0.22941
0.20946,-0.14541,-0.96172
-0.3831,-1.7158,-2.0973
-0.69343,0.1047,-0.5546
0.16153,-0.48717,-2.295
-0.11917,-0.17865,0.42333
-1.7888,1.5334,1.3036
-1.2603,0.77748,1.3155
1.061,-2.4128,-0.4801
-0.18511,-0.17092,-2.4459
-0.032106,-1.839,1.2579
-0.36749,-2.2016,1.3062
0.82353,0.011921,-1.0382
-0.53041,1.0694,-0.16073
1.111,-0.36168,-0.55557
-0.21099,-0.10424,0.66059
0.30402,0.88768,0.39605
-1.0708,1.0811,1.2955
-0.59224,-0.27248,-2.4157
1.7964,-0.94663,2.4963
-0.5097,0.014293,-1.1013
1.103,0.53821,-0.73731
-0.77495,0.73925,-0.56328
-0.18703,0.18959,0.68578
-1.705,0.73234,0.57609
-0.34865,0.97032,-0.63681
1.1222,-1.9566,1.0268
0.029479,0.41241,0.87526
0.099205,-0.83898,1.3385
-0.47645,0.44897,-0.4915
-0.45496,0.14235,0.59038
0.079775,-1.144,0.95779
0.4287,0.17594,0.52804
-0.51023,-0.61876,-0.025526
-0.46843,0.50126,2.2655
0.06115,-0.61492,-0.79738
-0.62669,-2.3504,0.20574
-0.22568,-1.1126,-0.20335
0.29114,1.1606,1.6236
-0.14378,1.4646,0.16387
-0.12124,0.46151,0.94454
-0.30598,-0.67098,1.0397
-0.38975,0.63373,-2.0159
0.46122,0.21426,0.00066937
-1.5112,-0.013892,-0.73266
-0.26392,0.41523,2.1339
-0.41441,-0.35618,1.006
-1.9621,-0.29938,0.80257
0.56794,0.42369,-1.045
0.28554,-0.75389,0.22852
1.139,-2.138,-0.45443
-0.39534,-0.1672,-1.213
0.88787,-0.39288,-0.30088
-2.0135,-0.5015,0.31332
-1.7291,0.35573,0.9054
-1.2219,0.68806,-0.77345
-0.54397,-1.0754,0.48223
-1.4111,-0.97307,2.0097
0.49331,0.019152,1.8467
-0.14383,-1.5917,0.60352
-1.4627,0.54914,-0.94003
-0.98298,0.36852,-0.54526
0.74637,-1.3108,-0.17643
0.029858,-1.1416,0.19389
0.60232,0.36223,1.0736
-0.82217,-0.10406,-1.5041
0.79217,1.5089,0.79312
0.63024,0.82321,-0.6542
0.45603,-0.23895,0.10447
1.1521,0.67692,0.461
-1.1632,1.5442,0.5979
0.91678,1.5319,0.025641
1.0035,0.2776,0.12442
0.098207,-0.26237,-0.82397
-0.11993,0.55544,0.030517
0.8793,-1.1826,-0.80111
0.13794,-0.25221,-0.74936
-1.741,-1.057,-0.74136
0.73339,0.38107,-0.98516
0.58306,-1.8009,0.82987
-0.19745,0.092825,-1.0985
0.51039,-1.0003,-0.32531
-1.2012,0.17733,1.3421
0.17259,0.18369,-1.4606
0.033427,-0.238,-0.87029
1.7125,-0.41956,-0.72567
-0.74301,0.38369,-0.95446
0.1369,-0.64258,1.973
-0.37842,1.3402,1.19
-0.25456,-1.3735,0.20133
0.20461,-0.96402,2.0289
-0.21331,0.47255,-1.0442
-2.2454,-0.026316,-0.43113
2.6259,-0.61244,0.37524
0.90547,1.1315,2.3782
1.2428,-1.357,0.44382
1.2081,-1.0008,2.4048
-0.61901,-0.76749,0.6869
-0.28005,-1.4308,0.58004
-0.86661,-0.62227,0.020837
0.90387,-0.28695,1.8419
-1.2901,-0.91743,0.099277
1.1633,0.3114,-1.4967
0.52559,0.66384,0.28199
-0.82265,0.31263,1.1022
0.55773,-0.5868,-0.25379
-0.50269,-1.9525,0.29262
-0.9468,-0.059603,-0.68047
0.78575,-0.048825,1.3889
0.80921,1.1891,0.33646
0.73078,-0.4623,-0.20445
-0.53934,0.57701,-1.1088
-0.39684,-1.2839,0.29111
-0.83641,-2.4096,0.94386
-0.69663,1.0685,0.047995
-1.144,-0.1209,0.042398
-0.54159,-0.55976,0.83515
0.32769,-0.090197,1.0777
0.30655,0.87623,-0.47271
1.9336,0.52418,0.12537
-1.0528,-0.35497,-0.86058
-0.6901,-0.65035,1.4604
1.0484,-0.65088,0.00068337
0.52751,0.49069,0.41414
-1.8795,1.1373,0.057513
-0.76494,0.23599,1.5708
0.93792,-0.96715,0.34924
0.43238,0.97337,1.1658
0.34944,3.3149,0.43913
-0.59451,0.25229,0.010153
-0.17599,0.34827,0.65137
-1.6462,-0.44718,0.55253
1.1137,-0.30004,0.40254
-0.43083,-0.99757,-0.45322
-0.69877,-0.874,-1.3073
0.72967,0.38772,0.1712
-0.02535,1.7369,0.74256
-0.19292,-2.3846,0.24492
0.090267,0.28376,1.0795
-0.85667,1.0716,0.47496
0.06966,-2.2432,-0.60547
-0.34551,-0.39423,1.4069
-0.1997,0.77569,-1.0305
0.80976,-1.5949,1.2583
-0.22804,0.43292,-0.38202
-0.87172,0.15261,0.34654
0.42724,-0.67345,-0.16195
-1.3154,0.84081,-1.3403
-0.26634,-0.46296,0.94004
-0.34235,0.61261,-0.10105
-0.07992,-0.33959,-0.011709
0.17103,-0.0074647,0.15573
1.3866,-1.2791,-1.1659
-0.69234,0.45553,-0.49251
-0.8952,0.41193,0.31814
0.13242,-2.7566,-0.3606
0.34671,-0.18527,0.40895
-2.1795,-1.2808,2.0591
-1.0304,-1.0952,-0.23394
-0.40499,-1.0886,0.38962
-0.74877,1.0014,-0.72399
-1.1583,-1.2413,-1.3217
0.49471,1.2277,0.37089
-1.7578,-0.09126,-1.1839
1.3311,-0.82566,-0.0065931
0.021088,-0.56142,-0.6441
-1.5816,-0.099002,1.1786
0.28196,0.048077,0.32858
0.020704,0.9988,1.3169
0.07389,0.30754,1.3677
0.81443,0.62814,-0.64443
0.81902,0.64241,0.30447
-0.2077,-0.69213,1.2952
-0.45468,-0.29265,0.10631
-1.32,0.73392,-1.2962
-0.14341,0.61413,-1.4564
0.89765,1.8175,1.7054
1.6612,0.22679,0.14783
0.28728,-0.038891,1.381
-0.56629,-0.29727,1.3942
-0.79123,-0.86518,-1.3288
0.6727,0.5328,-0.13301
-0.46391,1.5259,-0.17996
-0.52334,-1.0739,1.2167
1.0558,-1.0989,-1.9995
-0.3185,-1.1879,0.003691
-0.079268,-2.1485,0.46525
0.25917,-1.781,-0.49334
1.5404,-0.7432,1.4318
0.41961,-0.88849,-1.8178
0.16931,0.72131,-1.1838
-1.0862,-0.50011,-0.47224
-1.6732,0.68785,0.24288
1.0347,-0.1145,-1.1286
-1.113,0.50821,0.14571
1.4674,0.50704,0.49556
0.33406,0.17479,-0.32562
0.098188,-0.61956,-0.091128
1.0556,0.36067,-1.0839
0.40367,0.59681,-0.20628
-0.47392,-1.7787,0.094915
-0.22923,-0.10818,-0.79262
0.9689,-0.90233,-0.41176
2.5979,-1.1551,0.85076
-2.0693,0.66176,0.14397
1.0824,-0.20081,1.0474
1.3069,-0.84416,-0.78145
0.21741,0.3154,0.21154
-0.91906,0.87059,-1.2638
-0.89861,1.0647,-0.16508
-0.76902,1.3506,-0.83064
-0.21455,-1.8093,1.0348
-0.5674,-1.7146,0.86149
0.23534,-0.70643,-0.69425
-1.897,0.25216,-0.98296
0.39829,-1.5206,1.8032
-0.3037,-0.65993,0.71878
2.4286,0.41275,0.24738
0.48662,-0.46872,-0.10528
0.71553,-1.7165,0.13588
0.79407,-0.011551,-0.8156
0.46329,0.43363,-2.1317
-0.74532,-0.36909,-0.041731
1.8086,0.062937,-0.36567
-1.0695,-0.25288,0.13777
-0.91964,-1.5669,0.58831
-0.044872,-1.0377,0.17239
0.2169,-0.29474,0.14844
-0.78439,-0.33533,0.59033
-0.23278,-1.5634,-1.7139
-0.81622,-0.5651,-0.072643
0.72538,0.033897,1.732
-2.1765,0.85456,-0.25418
1.2585,0.60048,1.0244
-1.2338,-0.99138,0.84604
0.76408,-0.49762,1.1629
0.088282,1.131,0.62932
0.35028,0.18019,0.56634
1.2266,-0.61509,1.5452
0.17476,0.6723,0.54115
1.9648,1.0546,-0.2009
0.29095,1.4538,-1.3387
0.7855,0.24972,-0.59961
-1.6142,-1.2557,-0.79038
-1.3352,1.0824,-0.69295
-0.68273,0.77001,0.33342
0.3369,0.054916,-0.78473
0.80542,1.3328,0.073167
-0.99358,-0.19161,-1.4237
1.4584,0.16038,-0.28686
2.827,1.8113,-0.0082896
-1.4677,1.7075,0.0066079
-0.86287,-0.24305,0.2729
0.086548,0.63845,-0.46232
0.18773,0.59683,-1.0572
0.037752,-1.5071,2.0158
1.3955,-0.62518,0.065082
0.70375,1.4379,-0.16277
1.6433,0.86141,0.75558
-1.4222,0.1187,-1.6405
-1.4846,1.2609,0.85402
0.24839,-1.5516,0.69331
-0.46123,0.054741,-0.97837
2.2955,-0.73087,-0.40126
-0.31519,-0.75296,0.41425
1.2622,-0.84192,-0.54407
1.2182,0.66732,-0.17527
-1.1525,-0.41624,-0.62519
-0.1218,0.31825,-0.31347
0.31912,1.2837,1.0193
0.18182,0.18265,0.85377
2.7716,0.12431,-0.21776
0.84497,1.5303,1.0529
-1.0165,-2.2922,-1.1331
0.86915,0.40526,-0.15742
1.4833,-0.90783,1.1704
-0.56522,0.85881,0.74038
0.4781,1.6092,-1.3319
2.3045,-1.2883,-0.50415
-0.086088,-1.1149,-1.1367
-2.3266,1.0255,-0.68052
0.25863,-1.4544,-0.92515
0.23665,0.83907,0.53945
-0.42899,-1.7574,-0.66644
-0.76819,0.16543,1.2226
1.121,-0.25935,-0.68423
-0.22083,-0.22963,-0.61834
-1.3539,0.99353,-0.58072
0.88975,0.9006,-1.203
0.060627,-1.003,-0.92579
-0.099834,0.80192,0.32644
0.59154,-1.5631,-0.87934
-0.60187,1.4642,0.27032
0.27523,-0.19274,0.32968
0.58767,-1.0077,-0.96812
-0.8871,-1.1488,-0.5709
0.31537,0.085997,0.29196
1.1072,1.3351,0.60459
-0.82157,-0.95811,0.27838
-2.6864,2.1661,-1.3605
-0.67894,-0.71717,0.19354
0.18592,-1.3818,-0.10661
1.3524,-0.20069,-1.4819
-0.34043,1.1512,0.57219
-1.8653,0.38448,1.2962
2.6111,-0.43051,-0.37876
-0.054186,0.88998,-0.7371
-0.17023,-1.0817,-2.5414
0.82448,-0.15296,-0.89065
-0.59022,-2.3317,0.67455
-1.8665,0.74352,0.74271
0.31026,0.57593,0.90034
0.068437,0.23916,0.25431
-1.8577,1.7358,-0.40279
0.065813,-0.30283,-0.3521
0.057646,0.85551,0.89267
0.58711,1.752,1.4614
-0.16949,-2.3187,0.076981
0.5905,1.2932,-0.48632
0.036438,0.42914,-0.70793
-2.4535,0.70413,1.4194
1.3056,0.68884,-0.89338
-0.38405,0.40113,-3.0838
0.43688,-0.13797,-0.00058201
-0.019056,0.85918,-0.098454
0.19175,0.9016,-1.2923
0.91735,-0.90815,0.028562
1.038,-0.7038,0.38007
-0.45823,2.0456,0.59395
0.13996,-0.1311,-1.4303
-0.64494,0.62605,2.1949
1.1102,1.1585,0.22005
0.1462,0.24332,-1.1585
0.45277,1.9569,0.88548
0.3487,0.86866,-1.0487
-1.976,0.27905,0.12268
-0.84917,-1.7332,-0.37865
-0.30251,0.82345,0.013149
0.31663,0.29606,-0.79108
-0.0045733,0.9606,-0.93455
1.054,0.29004,0.1467
-1.5852,1.0926,-0.25335
-0.48262,0.7241,0.91905
0.90028,0.35266,-0.35922
0.097095,-1.2866,1.0776
0.78568,-0.38857,-0.87759
-0.24657,0.41813,0.66965
-1.2757,-0.25248,-0.64146
1.5324,-0.78661,-0.30944
0.1549,-1.1166,1.8438
0.84585,0.47223,-1.5766
0.36142,-0.0045765,0.46966
1.3327,0.54906,0.14462
1.1913,-0.64793,0.62681
-0.19209,0.12197,-0.65664
0.86202,-1.967,-0.11769
0.037136,0.7447,1.599
-2.1881,-0.25131,-0.4056
-0.37715,-0.67363,0.76454
-1.5257,3.9584,1.0864
0.24245,0.83353,-0.25468
1.4738,-0.70803,-0.048534
-1.4334,-1.0827,0.59752
-0.31216,-0.41697,-0.44433
0.82744,1.1504,0.70845
-0.074391,0.2391,-0.15158
0.52852,-2.7244,-2.0429
0.19376,0.3222,0.90688
0.35098,-0.20482,0.74504
-0.036812,0.88762,-1.2603
0.56825,1.0632,-1.7592
-1.6967,1.4024,-0.52995
-0.5102,0.54724,0.14123
-0.92363,-0.92405,-0.43487
0.087842,0.21788,-0.48814
0.97794,-1.024,0.19375
0.60289,0.76526,-0.99731
0.78844,0.58325,-0.20547
0.39768,-0.27994,-0.71009
-0.56432,0.89486,-0.29669
1.8673,-1.4668,-0.37192
-0.49786,0.0030022,0.64973
-0.15673,2.2356,1.2179
0.45876,-0.31881,1.0501
-0.9321,-0.3407,-0.053746
0.8787,0.82126,-0.19701
1.6777,-0.86844,1.043
-1.1351,-0.86975,-0.080369
-1.8995,0.3937,0.17459
-0.046972,-0.84609,1.0126
-0.22845,-0.78729,-0.094089
0.76746,-0.24421,0.0368
0.74488,-0.6222,0.32648
-0.95094,-0.99749,0.70061
0.91252,-0.1766,-0.28171
-1.0493,-0.21908,-0.12075
-0.94765,-0.12502,3.4847
